InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Country_encoded
538205,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,-0.2562800649589098,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.2948299350200192,21
538205,22530,MAGIC DRAWING SLATE DOLLY GIRL ,-0.2562800649589098,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.2948299350200192,21
538205,22534,MAGIC DRAWING SLATE SPACEBOY ,-0.2562800649589098,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.2948299350200192,21
538205,22035,VINTAGE CARAVAN GREETING CARD ,0.261834914645317,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.16431104041669867,21
538205,20728,LUNCH BAG CARS BLUE,-0.2562800649589098,12/10/2010 11:24,-0.2949457177529298,12748.0,United Kingdom,-0.27821106955810576,21
538205,70007,HI TEC ALPINE HAND WARMER,-0.23375332671524776,12/10/2010 11:24,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538205,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-0.2562800649589098,12/10/2010 11:24,-0.4547688505392214,12748.0,United Kingdom,-0.2890200877447161,21
538205,22382,LUNCH BAG SPACEBOY DESIGN ,-0.2562800649589098,12/10/2010 11:24,-0.2949457177529298,12748.0,United Kingdom,-0.27821106955810576,21
538205,22834,HAND WARMER BABUSHKA DESIGN,-0.14364637374059963,12/10/2010 11:24,-0.20504520556064076,12748.0,United Kingdom,-0.1302626331288759,21
538205,22315,200 RED + WHITE BENDY STRAWS,-0.2562800649589098,12/10/2010 11:24,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538205,22316,200 BENDY SKULL STRAWS,-0.2562800649589098,12/10/2010 11:24,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538205,22383,LUNCH BAG SUKI  DESIGN ,-0.2562800649589098,12/10/2010 11:24,-0.2949457177529298,12748.0,United Kingdom,-0.27821106955810576,21
538205,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,-0.2562800649589098,12/10/2010 11:24,0.22447946380251785,12748.0,United Kingdom,-0.24308176045162194,21
538205,21098,CHRISTMAS TOILET ROLL,-0.14364637374059963,12/10/2010 11:24,-0.3748572841460756,12748.0,United Kingdom,-0.1991701240685172,21
538205,21500,PINK POLKADOT WRAP ,0.284361652888979,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.1586363058687282,21
538205,16169P,WRAP GREEN RUSSIAN FOLKART ,0.284361652888979,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.1586363058687282,21
538205,21499,BLUE POLKADOT WRAP,0.284361652888979,12/10/2010 11:24,-0.5406737844118531,12748.0,United Kingdom,-0.1586363058687282,21
538205,22796,PHOTO FRAME 3 CLASSIC HANGING,-0.23375332671524776,12/10/2010 11:24,1.3632192849048452,12748.0,United Kingdom,-0.031630342176056064,21
538205,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,-0.2562800649589098,12/10/2010 11:24,0.1245900058110856,12748.0,United Kingdom,-0.24983739681825345,21
538205,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-0.2562800649589098,12/10/2010 11:24,0.1245900058110856,12748.0,United Kingdom,-0.24983739681825345,21
538205,20780,BLACK EAR MUFF HEADPHONES,-0.2562800649589098,12/10/2010 11:24,0.4722053196212698,12748.0,United Kingdom,-0.2263277822623758,21
538205,22748,POPPY'S PLAYHOUSE KITCHEN,-0.2562800649589098,12/10/2010 11:24,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538205,22747,POPPY'S PLAYHOUSE BATHROOM,-0.2562800649589098,12/10/2010 11:24,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538205,22745,POPPY'S PLAYHOUSE BEDROOM ,-0.2562800649589098,12/10/2010 11:24,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538205,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-0.2562800649589098,12/10/2010 11:24,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538205,22563,HAPPY STENCIL CRAFT,-0.23375332671524776,12/10/2010 11:24,-0.3748572841460756,12748.0,United Kingdom,-0.2667264877348322,21
538205,22654,DELUXE SEWING KIT ,-0.2562800649589098,12/10/2010 11:24,0.5641036209733875,12748.0,United Kingdom,-0.22011259680507486,21
538205,72598,SET/12 TAPER CANDLES,-0.2562800649589098,12/10/2010 11:24,-0.4547688505392214,12748.0,United Kingdom,-0.2890200877447161,21
538205,22617,BAKING SET SPACEBOY DESIGN,-0.1886998502279237,12/10/2010 11:24,0.364324704990523,12748.0,United Kingdom,-0.032981469449382336,21
538205,22968,ROSE COTTAGE KEEPSAKE BOX ,-0.21122658847158574,12/10/2010 11:24,1.3632192849048452,12748.0,United Kingdom,0.10280682151991075,21
538205,22444,GROW YOUR OWN PLANT IN A CAN ,0.261834914645317,12/10/2010 11:24,-0.3748572841460756,12748.0,United Kingdom,0.10483351242990022,21
538205,22618,COOKING SET RETROSPOT,-0.23375332671524776,12/10/2010 11:24,1.3632192849048452,12748.0,United Kingdom,-0.031630342176056064,21
538205,21034,REX CASH+CARRY JUMBO SHOPPER,-0.16617311198426166,12/10/2010 11:24,-0.4347909589409349,12748.0,United Kingdom,-0.23632612408499046,21
538206,90200B,BLACK SWEETHEART BRACELET,-0.23375332671524776,12/10/2010 11:31,0.22447946380251785,17827.0,United Kingdom,-0.1856588513352542,21
538206,90200D,PINK SWEETHEART BRACELET,-0.23375332671524776,12/10/2010 11:31,0.22447946380251785,17827.0,United Kingdom,-0.1856588513352542,21
538206,90195A,PURPLE GEMSTONE BRACELET,-0.23375332671524776,12/10/2010 11:31,1.1634403689219808,17827.0,United Kingdom,-0.05865288764258206,21
538206,90060D,FIRE POLISHED GLASS NECKL BRONZE,-0.2562800649589098,12/10/2010 11:31,0.5641036209733875,17827.0,United Kingdom,-0.22011259680507486,21
538206,90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,-0.2562800649589098,12/10/2010 11:31,1.7627771168705741,17827.0,United Kingdom,-0.13904496040549688,21
538206,90196B,BLACK GEMSTONE NECKLACE 45CM,-0.2562800649589098,12/10/2010 11:31,1.922600249656866,17827.0,United Kingdom,-0.12823594221888648,21
538206,90081C,LILY BROOCH OLIVE COLOUR,-0.21122658847158574,12/10/2010 11:31,0.364324704990523,17827.0,United Kingdom,-0.09986226947903416,21
538206,90081A,LILY BROOCH AMETHYST COLOUR,-0.21122658847158574,12/10/2010 11:31,0.364324704990523,17827.0,United Kingdom,-0.09986226947903416,21
538206,90062,CARNIVAL BRACELET,-0.21122658847158574,12/10/2010 11:31,1.922600249656866,17827.0,United Kingdom,0.21630151247931995,21
538206,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,-0.1886998502279237,12/10/2010 11:31,0.6440151873665332,17827.0,United Kingdom,0.04268165785689042,21
538206,90082B,DIAMANTE BOW BROOCH RED COLOUR,-0.09859289725327557,12/10/2010 11:31,0.6440151873665332,17827.0,United Kingdom,0.3858679852817705,21
538206,84879,ASSORTED COLOUR BIRD ORNAMENT,-0.09859289725327557,12/10/2010 11:31,-0.2869545611136152,17827.0,United Kingdom,-0.11783226221427397,21
538206,22744,MAKE YOUR OWN MONSOON CARD KIT,-0.23375332671524776,12/10/2010 11:31,-0.03523312697520594,17827.0,United Kingdom,-0.22078816044173802,21
538206,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-0.23375332671524776,12/10/2010 11:31,-0.23501204295807046,17827.0,United Kingdom,-0.247810705908264,21
538206,22813,PACK 3 BOXES BIRD PANNETONE ,-0.23375332671524776,12/10/2010 11:31,-0.23501204295807046,17827.0,United Kingdom,-0.247810705908264,21
538207,22747,POPPY'S PLAYHOUSE BATHROOM,-0.2562800649589098,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538207,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-0.2562800649589098,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538207,22748,POPPY'S PLAYHOUSE KITCHEN,-0.2562800649589098,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538207,22745,POPPY'S PLAYHOUSE BEDROOM ,-0.2562800649589098,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.27213099682813735,21
538207,21912,VINTAGE SNAKES & LADDERS,-0.2562800649589098,12/10/2010 11:33,0.1245900058110856,12748.0,United Kingdom,-0.24983739681825345,21
538207,21174,POTTERING IN THE SHED METAL SIGN,-0.2562800649589098,12/10/2010 11:33,-0.23501204295807046,12748.0,United Kingdom,-0.2741576877381268,21
538207,21166,COOK WITH WINE METAL SIGN ,-0.2562800649589098,12/10/2010 11:33,-0.23501204295807046,12748.0,United Kingdom,-0.2741576877381268,21
538207,21175,GIN + TONIC DIET METAL SIGN,-0.23375332671524776,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538207,16054,POPART RECT PENCIL SHARPENER ASST,-0.23375332671524776,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.2891552004720488,21
538207,22197,SMALL POPCORN HOLDER,-0.1886998502279237,12/10/2010 11:33,-0.4547688505392214,12748.0,United Kingdom,-0.2545663422748955,21
538207,20981,12 PENCILS TALL TUBE WOODLAND,-0.23375332671524776,12/10/2010 11:33,-0.4547688505392214,12748.0,United Kingdom,-0.2775355059214426,21
538207,79067,CORONA MEXICAN TRAY,-0.2562800649589098,12/10/2010 11:33,0.1245900058110856,12748.0,United Kingdom,-0.24983739681825345,21
538207,84595E,LARGE TORTILLA DESIGN RED BOWL,-0.2562800649589098,12/10/2010 11:33,0.1245900058110856,12748.0,United Kingdom,-0.24983739681825345,21
538207,21243,PINK  POLKADOT PLATE ,-0.14364637374059963,12/10/2010 11:33,-0.2869545611136152,12748.0,United Kingdom,-0.16350036405270288,21
538207,84596F,SMALL MARSHMALLOWS PINK BOWL,-0.2562800649589098,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538207,84596L,BISCUITS SMALL BOWL LIGHT BLUE,-0.2562800649589098,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538207,84596E,SMALL LICORICE DES PINK BOWL,-0.23375332671524776,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2667264877348322,21
538207,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-0.2562800649589098,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538207,84459B,YELLOW METAL CHICKEN HEART ,-0.23375332671524776,12/10/2010 11:33,-0.3269103443101881,12748.0,United Kingdom,-0.26024107682286596,21
538207,21383,PACK OF 12 STICKY BUNNIES,-0.23375332671524776,12/10/2010 11:33,-0.4947246337357943,12748.0,United Kingdom,-0.28294001501474775,21
538207,21179,NO JUNK MAIL METAL SIGN,-0.2562800649589098,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538207,35915B,BLUE KNITTED HEN ,-0.23375332671524776,12/10/2010 11:33,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538207,21586,KINGS CHOICE GIANT TUBE MATCHES,-0.2562800649589098,12/10/2010 11:33,-0.11514469336835181,12748.0,United Kingdom,-0.26605092409816905,21
538207,21624,VINTAGE UNION JACK DOORSTOP,-0.2562800649589098,12/10/2010 11:33,0.5641036209733875,12748.0,United Kingdom,-0.22011259680507486,21
538207,21034,REX CASH+CARRY JUMBO SHOPPER,-0.2562800649589098,12/10/2010 11:33,-0.4347909589409349,12748.0,United Kingdom,-0.28766896047138985,21
538207,22470,HEART OF WICKER LARGE,-0.23375332671524776,12/10/2010 11:33,-0.03523312697520594,12748.0,United Kingdom,-0.22078816044173802,21
538207,22817,CARD SUKI BIRTHDAY,-0.008485944278627418,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.23240785499234418,21
538207,22818,CARD CHRISTMAS VILLAGE,-0.008485944278627418,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.23240785499234418,21
538207,22816,CARD MOTORBIKE SANTA,-0.008485944278627418,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.23240785499234418,21
538207,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,-0.2562800649589098,12/10/2010 11:33,-0.11514469336835181,12748.0,United Kingdom,-0.26605092409816905,21
538207,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,-0.2562800649589098,12/10/2010 11:33,-0.4547688505392214,12748.0,United Kingdom,-0.2890200877447161,21
538207,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,-0.2562800649589098,12/10/2010 11:33,-0.4547688505392214,12748.0,United Kingdom,-0.2890200877447161,21
538207,22906,12 MESSAGE CARDS WITH ENVELOPES,-0.23375332671524776,12/10/2010 11:33,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538207,21239,PINK  POLKADOT CUP,-0.14364637374059963,12/10/2010 11:33,-0.4547688505392214,12748.0,United Kingdom,-0.2315971786283484,21
538207,21892,TRADITIONAL WOODEN CATCH CUP GAME ,-0.1886998502279237,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2329483059016747,21
538207,17091J,VANILLA INCENSE IN TIN,-0.23375332671524776,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2667264877348322,21
538207,22030,SWALLOWS GREETING CARD,-0.008485944278627418,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.23240785499234418,21
538207,22315,200 RED + WHITE BENDY STRAWS,-0.2562800649589098,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538207,22834,HAND WARMER BABUSHKA DESIGN,-0.1886998502279237,12/10/2010 11:33,-0.20504520556064076,12748.0,United Kingdom,-0.1870099786085805,21
538207,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-0.2562800649589098,12/10/2010 11:33,0.024700547819653366,12748.0,United Kingdom,-0.25659303318488497,21
538207,20684,STRAWBERRY DREAM CHILDS UMBRELLA,-0.2562800649589098,12/10/2010 11:33,0.024700547819653366,12748.0,United Kingdom,-0.25659303318488497,21
538207,21098,CHRISTMAS TOILET ROLL,-0.09859289725327557,12/10/2010 11:33,-0.3748572841460756,12748.0,United Kingdom,-0.16539194223535972,21
538207,48116,DOORMAT MULTICOLOUR STRIPE,-0.2562800649589098,12/10/2010 11:33,0.9636614529391164,12748.0,United Kingdom,-0.19309005133854887,21
538207,22796,PHOTO FRAME 3 CLASSIC HANGING,-0.23375332671524776,12/10/2010 11:33,1.3632192849048452,12748.0,United Kingdom,-0.031630342176056064,21
538207,22119,PEACE WOODEN BLOCK LETTERS,-0.2562800649589098,12/10/2010 11:33,0.763882536956252,12748.0,United Kingdom,-0.20660132407181186,21
538207,22121,NOEL WOODEN BLOCK LETTERS ,-0.2562800649589098,12/10/2010 11:33,0.5641036209733875,12748.0,United Kingdom,-0.22011259680507486,21
538207,22118,JOY WOODEN BLOCK LETTERS,-0.2562800649589098,12/10/2010 11:33,0.364324704990523,12748.0,United Kingdom,-0.23362386953833786,21
538207,22502,PICNIC BASKET WICKER SMALL,-0.23375332671524776,12/10/2010 11:33,0.5641036209733875,12748.0,United Kingdom,-0.13972052404216,21
538207,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-0.23375332671524776,12/10/2010 11:33,0.22447946380251785,12748.0,United Kingdom,-0.1856588513352542,21
538207,22443,GROW YOUR OWN HERBS SET OF 3,-0.2562800649589098,12/10/2010 11:33,0.9636614529391164,12748.0,United Kingdom,-0.19309005133854887,21
538207,22666,RECIPE BOX PANTRY YELLOW DESIGN,-0.2562800649589098,12/10/2010 11:33,-0.03523312697520594,12748.0,United Kingdom,-0.26064641500486385,21
538207,16161U,WRAP SUKI AND FRIENDS,0.284361652888979,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.1586363058687282,21
538207,21499,BLUE POLKADOT WRAP,0.284361652888979,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,-0.1586363058687282,21
538207,22049,WRAP CHRISTMAS SCREEN PRINT,1.4106985650720807,12/10/2010 11:33,-0.5406737844118531,12748.0,United Kingdom,0.12510042152979473,21
538208,20749,ASSORTED COLOUR MINI CASES,-0.2562800649589098,12/10/2010 11:39,0.9636614529391164,14037.0,United Kingdom,-0.19309005133854887,21
538208,20727,LUNCH BAG  BLACK SKULL.,-0.23375332671524776,12/10/2010 11:39,-0.2949457177529298,14037.0,United Kingdom,-0.25591746954822175,21
538208,35591T,TURQUOISE CHRISTMAS TREE ,-0.2562800649589098,12/10/2010 11:39,-0.3748572841460756,14037.0,United Kingdom,-0.2836155786514109,21
538208,21889,WOODEN BOX OF DOMINOES,-0.23375332671524776,12/10/2010 11:39,-0.3748572841460756,14037.0,United Kingdom,-0.2667264877348322,21
538208,22568,FELTCRAFT CUSHION OWL,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,22750,FELTCRAFT PRINCESS LOLA DOLL,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,22272,FELTCRAFT DOLL MARIA,-0.2562800649589098,12/10/2010 11:39,-0.03523312697520594,14037.0,United Kingdom,-0.26064641500486385,21
538208,22271,FELTCRAFT DOLL ROSIE,-0.2562800649589098,12/10/2010 11:39,-0.03523312697520594,14037.0,United Kingdom,-0.26064641500486385,21
538208,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,22570,FELTCRAFT CUSHION RABBIT,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,22569,FELTCRAFT CUSHION BUTTERFLY,-0.23375332671524776,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.1991701240685172,21
538208,22940,FELTCRAFT CHRISTMAS FAIRY,-0.2562800649589098,12/10/2010 11:39,0.22447946380251785,14037.0,United Kingdom,-0.24308176045162194,21
538208,21888,BINGO SET,-0.2562800649589098,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.24983739681825345,21
538208,22617,BAKING SET SPACEBOY DESIGN,-0.23375332671524776,12/10/2010 11:39,0.364324704990523,14037.0,United Kingdom,-0.166743069508686,21
538208,22623,BOX OF VINTAGE JIGSAW BLOCKS ,-0.2562800649589098,12/10/2010 11:39,0.364324704990523,14037.0,United Kingdom,-0.23362386953833786,21
538208,21098,CHRISTMAS TOILET ROLL,-0.2562800649589098,12/10/2010 11:39,-0.3748572841460756,14037.0,United Kingdom,-0.2836155786514109,21
538208,21826,EIGHT PIECE DINOSAUR SET,-0.21122658847158574,12/10/2010 11:39,-0.3748572841460756,14037.0,United Kingdom,-0.24983739681825345,21
538208,21485,RETROSPOT HEART HOT WATER BOTTLE,-0.2562800649589098,12/10/2010 11:39,0.364324704990523,14037.0,United Kingdom,-0.23362386953833786,21
538208,21479,WHITE SKULL HOT WATER BOTTLE ,-0.23375332671524776,12/10/2010 11:39,0.1245900058110856,14037.0,United Kingdom,-0.1991701240685172,21
538208,22111,SCOTTIE DOG HOT WATER BOTTLE,-0.2562800649589098,12/10/2010 11:39,0.364324704990523,14037.0,United Kingdom,-0.23362386953833786,21
538208,21484,CHICK GREY HOT WATER BOTTLE,-0.2562800649589098,12/10/2010 11:39,0.0646563310162263,14037.0,United Kingdom,-0.25389077863823234,21
538208,22110,BIRD HOUSE HOT WATER BOTTLE,-0.2562800649589098,12/10/2010 11:39,-0.11514469336835181,14037.0,United Kingdom,-0.26605092409816905,21
538208,21481,FAWN BLUE HOT WATER BOTTLE,-0.23375332671524776,12/10/2010 11:39,-0.03523312697520594,14037.0,United Kingdom,-0.22078816044173802,21
538209,85086A,CANDY SPOT HEART DECORATION,-0.2562800649589098,12/10/2010 11:42,-0.4547688505392214,12748.0,United Kingdom,-0.2890200877447161,21
538209,22470,HEART OF WICKER LARGE,-0.2562800649589098,12/10/2010 11:42,-0.03523312697520594,12748.0,United Kingdom,-0.26064641500486385,21
538209,22469,HEART OF WICKER SMALL,-0.23375332671524776,12/10/2010 11:42,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538209,22158,3 HEARTS HANGING DECORATION RUSTIC,-0.2562800649589098,12/10/2010 11:42,-0.03523312697520594,12748.0,United Kingdom,-0.26064641500486385,21
538209,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-0.2562800649589098,12/10/2010 11:42,-0.03523312697520594,12748.0,United Kingdom,-0.26064641500486385,21
538209,22563,HAPPY STENCIL CRAFT,-0.2562800649589098,12/10/2010 11:42,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538209,22153,ANGEL DECORATION STARS ON DRESS,-0.23375332671524776,12/10/2010 11:42,-0.5406737844118531,12748.0,United Kingdom,-0.2891552004720488,21
538209,22209,WOOD STAMP SET HAPPY BIRTHDAY,-0.2562800649589098,12/10/2010 11:42,-0.2949457177529298,12748.0,United Kingdom,-0.27821106955810576,21
538209,22210,WOOD STAMP SET BEST WISHES,-0.2562800649589098,12/10/2010 11:42,-0.2949457177529298,12748.0,United Kingdom,-0.27821106955810576,21
538209,22834,HAND WARMER BABUSHKA DESIGN,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,16237,SLEEPING CAT ERASERS,-0.05353942076595149,12/10/2010 11:42,-0.5826273567682546,12748.0,United Kingdom,-0.27213099682813735,21
538209,85049C,ROMANTIC PINKS RIBBONS ,-0.2562800649589098,12/10/2010 11:42,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538209,85049D,BRIGHT BLUES RIBBONS ,-0.2562800649589098,12/10/2010 11:42,-0.3748572841460756,12748.0,United Kingdom,-0.2836155786514109,21
538209,21166,COOK WITH WINE METAL SIGN ,-0.2562800649589098,12/10/2010 11:42,-0.23501204295807046,12748.0,United Kingdom,-0.2741576877381268,21
538209,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,-0.2562800649589098,12/10/2010 11:42,-0.5406737844118531,12748.0,United Kingdom,-0.2948299350200192,21
538209,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,-0.2562800649589098,12/10/2010 11:42,-0.5406737844118531,12748.0,United Kingdom,-0.2948299350200192,21
538209,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,-0.23375332671524776,12/10/2010 11:42,-0.5406737844118531,12748.0,United Kingdom,-0.2891552004720488,21
538209,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,0.261834914645317,12/10/2010 11:42,-0.4947246337357943,12748.0,United Kingdom,-0.08972881492908691,21
538209,21058,PARTY INVITES WOODLAND,-0.14364637374059963,12/10/2010 11:42,-0.4547688505392214,12748.0,United Kingdom,-0.2315971786283484,21
538209,22618,COOKING SET RETROSPOT,-0.23375332671524776,12/10/2010 11:42,1.3632192849048452,12748.0,United Kingdom,-0.031630342176056064,21
538209,22748,POPPY'S PLAYHOUSE KITCHEN,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,22747,POPPY'S PLAYHOUSE BATHROOM,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,22745,POPPY'S PLAYHOUSE BEDROOM ,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,21328,BALLOONS  WRITING SET ,-0.23375332671524776,12/10/2010 11:42,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538209,21329,DINOSAURS  WRITING SET ,-0.23375332671524776,12/10/2010 11:42,-0.2949457177529298,12748.0,United Kingdom,-0.25591746954822175,21
538209,22766,PHOTO FRAME CORNICE,-0.2562800649589098,12/10/2010 11:42,-0.03523312697520594,12748.0,United Kingdom,-0.26064641500486385,21
538209,22130,PARTY CONE CHRISTMAS DECORATION ,-0.14364637374059963,12/10/2010 11:42,-0.4547688505392214,12748.0,United Kingdom,-0.2315971786283484,21
538209,21892,TRADITIONAL WOODEN CATCH CUP GAME ,-0.23375332671524776,12/10/2010 11:42,-0.3748572841460756,12748.0,United Kingdom,-0.2667264877348322,21
538209,22494,EMERGENCY FIRST AID TIN ,-0.23375332671524776,12/10/2010 11:42,-0.3748572841460756,12748.0,United Kingdom,-0.2667264877348322,21
538209,84692,BOX OF 24 COCKTAIL PARASOLS,-0.23375332671524776,12/10/2010 11:42,-0.5406737844118531,12748.0,United Kingdom,-0.2891552004720488,21
538209,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-0.23375332671524776,12/10/2010 11:42,-0.20504520556064076,12748.0,United Kingdom,-0.2437573240882851,21
538209,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-0.23375332671524776,12/10/2010 11:42,0.22447946380251785,12748.0,United Kingdom,-0.1856588513352542,21
538209,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,-0.23375332671524776,12/10/2010 11:42,0.22447946380251785,12748.0,United Kingdom,-0.1856588513352542,21
538209,22617,BAKING SET SPACEBOY DESIGN,-0.23375332671524776,12/10/2010 11:42,0.364324704990523,12748.0,United Kingdom,-0.166743069508686,21
538209,22778,GLASS CLOCHE SMALL,-0.23375332671524776,12/10/2010 11:42,0.16454578900765854,12748.0,United Kingdom,-0.193765614975212,21
538209,22940,FELTCRAFT CHRISTMAS FAIRY,-0.23375332671524776,12/10/2010 11:42,0.22447946380251785,12748.0,United Kingdom,-0.1856588513352542,21
538209,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-0.2562800649589098,12/10/2010 11:42,0.7239267537596791,12748.0,United Kingdom,-0.20930357861846446,21
538209,22797,CHEST OF DRAWERS GINGHAM HEART ,-0.2562800649589098,12/10/2010 11:42,2.7616716967848967,12748.0,United Kingdom,-0.0714885967391819,21
538209,21034,REX CASH+CARRY JUMBO SHOPPER,-0.2562800649589098,12/10/2010 11:42,-0.4347909589409349,12748.0,United Kingdom,-0.28766896047138985,21
538210,21245,GREEN POLKADOT PLATE ,-0.09859289725327557,12/10/2010 11:44,-0.2869545611136152,14256.0,United Kingdom,-0.11783226221427397,21
538210,21243,PINK  POLKADOT PLATE ,-0.09859289725327557,12/10/2010 11:44,-0.2869545611136152,14256.0,United Kingdom,-0.11783226221427397,21
